;Invoice ID;Branch;Cidade;Customer type;Gênero;Linha de produto;Preço unitário;Quantidade;Tax 5%;Total;Data;Time;Pagamento;cogs;gross margin percentage;gross income;Rating
640;695-09-5146;B;Adamantina;Member;Feminino;alimentos e bebidas;98,79;3;14,8185;311,1885;2/23/2019;20:00;carteira eletrônica;296,37;4,761904762;14,8185;6,4
641;155-45-3814;C;Presidente Prudente;Member;Feminino;acessórios eletronicos;88,55;8;35,42;743,82;3/19/2019;15:29;carteira eletrônica;708,4;4,761904762;35,42;4,7
642;794-32-2436;B;Adamantina;Member;Masculino;acessórios eletronicos;55,67;2;5,567;116,907;3/27/2019;15:08;carteira eletrônica;111,34;4,761904762;5,567;6,0
643;131-15-8856;C;Presidente Prudente;Member;Feminino;alimentos e bebidas;72,52;8;29,008;609,168;3/30/2019;19:26;cartão de crédito;580,16;4,761904762;29,008;4,0
644;273-84-2164;C;Presidente Prudente;Member;Masculino;acessórios eletronicos;12,05;5;3,0125;63,2625;2/16/2019;15:53;carteira eletrônica;60,25;4,761904762;3,0125;5,5
645;706-36-6154;A;Tupã;Member;Masculino;casa e estilo de vida;19,36;9;8,712;182,952;1/18/2019;18:43;carteira eletrônica;174,24;4,761904762;8,712;8,7
646;778-89-7974;C;Presidente Prudente;Normal;Masculino;saúde e beleza;70,21;6;21,063;442,323;3/30/2019;14:58;dinheiro;421,26;4,761904762;21,063;7,4
647;574-31-8277;B;Adamantina;Member;Masculino;acessórios fashions;33,63;1;1,6815;35,3115;3/20/2019;19:55;dinheiro;33,63;4,761904762;1,6815;5,6
648;859-71-0933;C;Presidente Prudente;Member;Feminino;esportes e viagens;15,49;2;1,549;32,529;1/16/2019;15:10;dinheiro;30,98;4,761904762;1,549;6,3
649;740-11-5257;C;Presidente Prudente;Normal;Masculino;acessórios eletronicos;24,74;10;12,37;259,77;2/24/2019;16:44;dinheiro;247,4;4,761904762;12,37;7,1
650;369-82-2676;B;Adamantina;Normal;Masculino;acessórios eletronicos;75,66;5;18,915;397,215;1/15/2019;18:22;carteira eletrônica;378,3;4,761904762;18,915;7,8
651;563-47-4072;B;Adamantina;Normal;Feminino;saúde e beleza;55,81;6;16,743;351,603;1/22/2019;11:52;dinheiro;334,86;4,761904762;16,743;9,9
652;742-04-5161;A;Tupã;Member;Masculino;casa e estilo de vida;72,78;10;36,39;764,19;2/3/2019;17:24;dinheiro;727,8;4,761904762;36,39;7,3
653;149-15-7606;B;Adamantina;Member;Masculino;esportes e viagens;37,32;9;16,794;352,674;3/6/2019;15:31;carteira eletrônica;335,88;4,761904762;16,794;5,1
654;133-77-3154;B;Adamantina;Member;Masculino;acessórios fashions;60,18;4;12,036;252,756;2/16/2019;18:04;cartão de crédito;240,72;4,761904762;12,036;9,4
655;169-52-4504;A;Tupã;Normal;Feminino;acessórios eletronicos;15,69;3;2,3535;49,4235;3/14/2019;14:13;cartão de crédito;47,07;4,761904762;2,3535;5,8
656;250-81-7186;C;Presidente Prudente;Normal;Feminino;acessórios eletronicos;99,69;1;4,9845;104,6745;2/27/2019;10:23;cartão de crédito;99,69;4,761904762;4,9845;8,0
657;562-12-5430;A;Tupã;Member;Feminino;acessórios fashions;88,15;3;13,2225;277,6725;1/18/2019;10:11;carteira eletrônica;264,45;4,761904762;13,2225;7,9
658;816-72-8853;A;Tupã;Member;Feminino;esportes e viagens;27,93;5;6,9825;146,6325;1/29/2019;15:48;dinheiro;139,65;4,761904762;6,9825;5,9
659;491-38-3499;A;Tupã;Member;Masculino;acessórios fashions;55,45;1;2,7725;58,2225;2/26/2019;17:46;cartão de crédito;55,45;4,761904762;2,7725;4,9
660;322-02-2271;B;Adamantina;Normal;Feminino;esportes e viagens;42,97;3;6,4455;135,3555;2/3/2019;11:46;dinheiro;128,91;4,761904762;6,4455;9,3
661;842-29-4695;C;Presidente Prudente;Member;Masculino;esportes e viagens;17,14;7;5,999;125,979;1/16/2019;12:07;cartão de crédito;119,98;4,761904762;5,999;7,9
662;725-67-2480;B;Adamantina;Member;Feminino;acessórios fashions;58,75;6;17,625;370,125;3/24/2019;18:14;cartão de crédito;352,5;4,761904762;17,625;5,9
663;641-51-2661;C;Presidente Prudente;Member;Feminino;alimentos e bebidas;87,1;10;43,55;914,55;2/12/2019;14:45;cartão de crédito;871,0;4,761904762;43,55;9,9
664;714-02-3114;C;Presidente Prudente;Normal;Feminino;esportes e viagens;98,8;2;9,88;207,48;2/21/2019;11:39;dinheiro;197,6;4,761904762;9,88;7,7
665;518-17-2983;A;Tupã;Normal;Feminino;acessórios fashions;48,63;4;9,726;204,246;2/4/2019;15:44;carteira eletrônica;194,52;4,761904762;9,726;7,6
666;779-42-2410;B;Adamantina;Member;Masculino;alimentos e bebidas;57,74;3;8,661;181,881;2/20/2019;13:06;carteira eletrônica;173,22;4,761904762;8,661;7,7
667;190-14-3147;B;Adamantina;Normal;Feminino;saúde e beleza;17,97;4;3,594;75,474;2/23/2019;20:43;carteira eletrônica;71,88;4,761904762;3,594;6,4
668;408-66-6712;C;Presidente Prudente;Member;Feminino;saúde e beleza;47,71;6;14,313;300,573;2/16/2019;14:19;carteira eletrônica;286,26;4,761904762;14,313;4,4
669;679-22-6530;B;Adamantina;Normal;Feminino;esportes e viagens;40,62;2;4,062;85,302;1/17/2019;10:01;cartão de crédito;81,24;4,761904762;4,062;4,1
670;588-47-8641;A;Tupã;Member;Masculino;acessórios fashions;56,04;10;28,02;588,42;1/14/2019;19:30;carteira eletrônica;560,4;4,761904762;28,02;4,4
671;642-61-4706;B;Adamantina;Member;Masculino;alimentos e bebidas;93,4;2;9,34;196,14;3/30/2019;16:34;dinheiro;186,8;4,761904762;9,34;5,5
672;576-31-4774;B;Adamantina;Normal;Feminino;saúde e beleza;73,41;3;11,0115;231,2415;3/2/2019;13:10;carteira eletrônica;220,23;4,761904762;11,0115;4,0
673;556-41-6224;C;Presidente Prudente;Normal;Masculino;saúde e beleza;33,64;8;13,456;282,576;2/15/2019;17:10;cartão de crédito;269,12;4,761904762;13,456;9,3
674;811-03-8790;A;Tupã;Normal;Feminino;acessórios eletronicos;45,48;10;22,74;477,54;3/1/2019;10:22;cartão de crédito;454,8;4,761904762;22,74;4,8
675;242-11-3142;B;Adamantina;Member;Masculino;acessórios fashions;83,77;2;8,377;175,917;2/24/2019;19:57;dinheiro;167,54;4,761904762;8,377;4,6
676;752-23-3760;B;Adamantina;Member;Feminino;esportes e viagens;64,08;7;22,428;470,988;2/19/2019;19:29;cartão de crédito;448,56;4,761904762;22,428;7,3
677;274-05-5470;A;Tupã;Member;Feminino;alimentos e bebidas;73,47;4;14,694;308,574;2/23/2019;18:30;dinheiro;293,88;4,761904762;14,694;6,0
678;648-94-3045;C;Presidente Prudente;Normal;Masculino;saúde e beleza;58,95;10;29,475;618,975;2/7/2019;14:27;carteira eletrônica;589,5;4,761904762;29,475;8,1
679;130-67-4723;A;Tupã;Member;Masculino;alimentos e bebidas;48,5;6;14,55;305,55;1/11/2019;13:57;carteira eletrônica;291,0;4,761904762;14,55;9,4
680;528-87-5606;B;Adamantina;Member;Feminino;acessórios eletronicos;39,48;1;1,974;41,454;2/12/2019;19:43;dinheiro;39,48;4,761904762;1,974;6,5
681;320-85-2052;B;Adamantina;Normal;Feminino;esportes e viagens;34,81;1;1,7405;36,5505;1/14/2019;10:11;cartão de crédito;34,81;4,761904762;1,7405;7,0
682;370-96-0655;C;Presidente Prudente;Normal;Feminino;acessórios fashions;49,32;6;14,796;310,716;1/9/2019;13:46;carteira eletrônica;295,92;4,761904762;14,796;7,1
683;105-10-6182;A;Tupã;Member;Masculino;acessórios fashions;21,48;2;2,148;45,108;2/27/2019;12:22;carteira eletrônica;42,96;4,761904762;2,148;6,6
684;510-79-0415;B;Adamantina;Member;Feminino;esportes e viagens;23,08;6;6,924;145,404;1/24/2019;19:20;carteira eletrônica;138,48;4,761904762;6,924;4,9
685;241-96-5076;B;Adamantina;Member;Feminino;casa e estilo de vida;49,1;2;4,91;103,11;1/8/2019;12:58;cartão de crédito;98,2;4,761904762;4,91;6,4
686;767-97-4650;B;Adamantina;Member;Feminino;esportes e viagens;64,83;2;6,483;136,143;1/8/2019;11:59;cartão de crédito;129,66;4,761904762;6,483;8,0
687;648-83-1321;A;Tupã;Member;Masculino;casa e estilo de vida;63,56;10;31,78;667,38;1/16/2019;17:59;dinheiro;635,6;4,761904762;31,78;4,3
688;173-57-2300;C;Presidente Prudente;Member;Masculino;esportes e viagens;72,88;2;7,288;153,048;3/13/2019;12:51;dinheiro;145,76;4,761904762;7,288;6,1
689;305-03-2383;A;Tupã;Normal;Feminino;alimentos e bebidas;67,1;3;10,065;211,365;2/15/2019;10:36;dinheiro;201,3;4,761904762;10,065;7,5
690;394-55-6384;C;Presidente Prudente;Member;Feminino;esportes e viagens;70,19;9;31,5855;663,2955;1/25/2019;13:38;dinheiro;631,71;4,761904762;31,5855;6,7
691;266-20-6657;C;Presidente Prudente;Member;Masculino;alimentos e bebidas;55,04;7;19,264;404,544;3/12/2019;19:39;carteira eletrônica;385,28;4,761904762;19,264;5,2
692;689-05-1884;A;Tupã;Member;Masculino;saúde e beleza;48,63;10;24,315;510,615;3/4/2019;12:44;dinheiro;486,3;4,761904762;24,315;8,8
693;196-01-2849;C;Presidente Prudente;Member;Feminino;acessórios fashions;73,38;7;25,683;539,343;2/10/2019;13:56;dinheiro;513,66;4,761904762;25,683;9,5
694;372-62-5264;C;Presidente Prudente;Normal;Feminino;alimentos e bebidas;52,6;9;23,67;497,07;1/16/2019;14:42;dinheiro;473,4;4,761904762;23,67;7,6
695;800-09-8606;A;Tupã;Member;Feminino;casa e estilo de vida;87,37;5;21,8425;458,6925;1/29/2019;19:45;dinheiro;436,85;4,761904762;21,8425;6,6
696;182-52-7000;A;Tupã;Member;Feminino;esportes e viagens;27,04;4;5,408;113,568;1/1/2019;20:26;carteira eletrônica;108,16;4,761904762;5,408;6,9
697;826-58-8051;B;Adamantina;Normal;Masculino;casa e estilo de vida;62,19;4;12,438;261,198;1/6/2019;19:46;carteira eletrônica;248,76;4,761904762;12,438;4,3
698;868-06-0466;A;Tupã;Member;Masculino;acessórios eletronicos;69,58;9;31,311;657,531;2/19/2019;19:38;cartão de crédito;626,22;4,761904762;31,311;7,8
699;751-41-9720;C;Presidente Prudente;Normal;Masculino;casa e estilo de vida;97,5;10;48,75;1023,75;1/12/2019;16:18;carteira eletrônica;975,0;4,761904762;48,75;8,0
700;626-43-7888;C;Presidente Prudente;Normal;Feminino;acessórios fashions;60,41;8;24,164;507,444;2/7/2019;12:23;carteira eletrônica;483,28;4,761904762;24,164;9,6
701;176-64-7711;B;Adamantina;Normal;Masculino;alimentos e bebidas;32,32;3;4,848;101,808;3/27/2019;19:11;cartão de crédito;96,96;4,761904762;4,848;4,3
702;191-29-0321;B;Adamantina;Member;Feminino;acessórios fashions;19,77;10;9,885;207,585;2/27/2019;18:57;cartão de crédito;197,7;4,761904762;9,885;5,0
703;729-06-2010;B;Adamantina;Member;Masculino;saúde e beleza;80,47;9;36,2115;760,4415;1/6/2019;11:18;dinheiro;724,23;4,761904762;36,2115;9,2
704;640-48-5028;B;Adamantina;Member;Feminino;casa e estilo de vida;88,39;9;39,7755;835,2855;3/2/2019;12:40;dinheiro;795,51;4,761904762;39,7755;6,3
705;186-79-9562;B;Adamantina;Normal;Masculino;saúde e beleza;71,77;7;25,1195;527,5095;3/29/2019;14:06;dinheiro;502,39;4,761904762;25,1195;8,9
706;834-45-5519;B;Adamantina;Normal;Feminino;acessórios eletronicos;43,0;4;8,6;180,6;1/31/2019;20:48;carteira eletrônica;172,0;4,761904762;8,6;7,6
707;162-65-8559;C;Presidente Prudente;Member;Masculino;alimentos e bebidas;68,98;1;3,449;72,429;1/21/2019;20:13;dinheiro;68,98;4,761904762;3,449;4,8
708;760-27-5490;C;Presidente Prudente;Normal;Masculino;acessórios fashions;15,62;8;6,248;131,208;1/20/2019;20:37;carteira eletrônica;124,96;4,761904762;6,248;9,1
709;445-30-9252;A;Tupã;Normal;Masculino;esportes e viagens;25,7;3;3,855;80,955;1/17/2019;17:59;carteira eletrônica;77,1;4,761904762;3,855;6,1
710;786-94-2700;A;Tupã;Member;Masculino;alimentos e bebidas;80,62;6;24,186;507,906;2/28/2019;20:18;dinheiro;483,72;4,761904762;24,186;9,1
711;728-88-7867;C;Presidente Prudente;Member;Feminino;casa e estilo de vida;75,53;4;15,106;317,226;3/19/2019;15:52;carteira eletrônica;302,12;4,761904762;15,106;8,3
712;183-21-3799;C;Presidente Prudente;Normal;Feminino;acessórios eletronicos;77,63;9;34,9335;733,6035;2/19/2019;15:14;carteira eletrônica;698,67;4,761904762;34,9335;7,2
713;268-20-3585;C;Presidente Prudente;Normal;Feminino;saúde e beleza;13,85;9;6,2325;130,8825;2/4/2019;12:50;carteira eletrônica;124,65;4,761904762;6,2325;6,0
714;735-32-9839;C;Presidente Prudente;Member;Masculino;acessórios fashions;98,7;8;39,48;829,08;1/31/2019;10:36;carteira eletrônica;789,6;4,761904762;39,48;8,5
715;258-92-7466;A;Tupã;Normal;Feminino;saúde e beleza;35,68;5;8,92;187,32;2/6/2019;18:33;cartão de crédito;178,4;4,761904762;8,92;6,6
716;857-16-3520;A;Tupã;Member;Feminino;acessórios fashions;71,46;7;25,011;525,231;3/28/2019;16:06;carteira eletrônica;500,22;4,761904762;25,011;4,5
717;482-17-1179;A;Tupã;Member;Masculino;acessórios eletronicos;11,94;3;1,791;37,611;1/19/2019;12:47;cartão de crédito;35,82;4,761904762;1,791;8,1
718;788-21-5741;A;Tupã;Normal;Masculino;acessórios fashions;45,38;3;6,807;142,947;2/17/2019;13:34;cartão de crédito;136,14;4,761904762;6,807;7,2
719;821-14-9046;B;Adamantina;Member;Feminino;acessórios fashions;17,48;6;5,244;110,124;1/18/2019;15:04;cartão de crédito;104,88;4,761904762;5,244;6,1
720;418-05-0656;B;Adamantina;Normal;Feminino;acessórios fashions;25,56;7;8,946;187,866;2/2/2019;20:42;dinheiro;178,92;4,761904762;8,946;7,1
721;678-79-0726;C;Presidente Prudente;Member;Feminino;esportes e viagens;90,63;9;40,7835;856,4535;1/18/2019;15:28;dinheiro;815,67;4,761904762;40,7835;5,1
722;776-68-1096;B;Adamantina;Normal;Masculino;casa e estilo de vida;44,12;3;6,618;138,978;3/18/2019;13:45;cartão de crédito;132,36;4,761904762;6,618;7,9
723;592-46-1692;C;Presidente Prudente;Member;Feminino;alimentos e bebidas;36,77;7;12,8695;270,2595;1/11/2019;20:10;dinheiro;257,39;4,761904762;12,8695;7,4
724;434-35-9162;B;Adamantina;Member;Masculino;alimentos e bebidas;23,34;4;4,668;98,028;2/4/2019;18:53;carteira eletrônica;93,36;4,761904762;4,668;7,4
725;149-14-0304;C;Presidente Prudente;Member;Feminino;saúde e beleza;28,5;8;11,4;239,4;2/6/2019;14:24;dinheiro;228,0;4,761904762;11,4;6,6
726;442-44-6497;C;Presidente Prudente;Member;Masculino;casa e estilo de vida;55,57;3;8,3355;175,0455;1/8/2019;11:42;cartão de crédito;166,71;4,761904762;8,3355;5,9
727;174-64-0215;B;Adamantina;Normal;Masculino;esportes e viagens;69,74;10;34,87;732,27;3/5/2019;17:49;cartão de crédito;697,4;4,761904762;34,87;8,9
728;210-74-9613;C;Presidente Prudente;Normal;Masculino;acessórios fashions;97,26;4;19,452;408,492;3/16/2019;15:33;carteira eletrônica;389,04;4,761904762;19,452;6,8
729;299-29-0180;B;Adamantina;Member;Feminino;casa e estilo de vida;52,18;7;18,263;383,523;3/9/2019;10:54;dinheiro;365,26;4,761904762;18,263;9,3
730;247-11-2470;A;Tupã;Member;Feminino;acessórios fashions;22,32;4;4,464;93,744;3/1/2019;16:23;cartão de crédito;89,28;4,761904762;4,464;4,4
731;635-28-5728;A;Tupã;Normal;Masculino;saúde e beleza;56,0;3;8,4;176,4;2/28/2019;19:33;carteira eletrônica;168,0;4,761904762;8,4;4,8
732;756-49-0168;A;Tupã;Member;Masculino;acessórios fashions;19,7;1;0,985;20,685;2/8/2019;11:39;carteira eletrônica;19,7;4,761904762;0,985;9,5
733;438-23-1242;B;Adamantina;Normal;Masculino;acessórios eletronicos;75,88;7;26,558;557,718;1/24/2019;10:38;carteira eletrônica;531,16;4,761904762;26,558;8,9
734;238-45-6950;B;Adamantina;Member;Masculino;alimentos e bebidas;53,72;1;2,686;56,406;3/1/2019;20:03;carteira eletrônica;53,72;4,761904762;2,686;6,4
735;607-65-2441;C;Presidente Prudente;Member;Masculino;saúde e beleza;81,95;10;40,975;860,475;3/10/2019;12:39;cartão de crédito;819,5;4,761904762;40,975;6,0
736;386-27-7606;C;Presidente Prudente;Member;Feminino;casa e estilo de vida;81,2;7;28,42;596,82;3/23/2019;15:59;cartão de crédito;568,4;4,761904762;28,42;8,1
737;137-63-5492;C;Presidente Prudente;Normal;Masculino;acessórios eletronicos;58,76;10;29,38;616,98;1/29/2019;14:26;carteira eletrônica;587,6;4,761904762;29,38;9,0
738;197-77-7132;B;Adamantina;Member;Masculino;acessórios eletronicos;91,56;8;36,624;769,104;1/12/2019;18:22;carteira eletrônica;732,48;4,761904762;36,624;6,0
739;805-86-0265;A;Tupã;Normal;Masculino;casa e estilo de vida;93,96;9;42,282;887,922;3/20/2019;11:32;dinheiro;845,64;4,761904762;42,282;9,8
740;733-29-1227;C;Presidente Prudente;Normal;Masculino;casa e estilo de vida;55,61;7;19,4635;408,7335;3/23/2019;12:41;dinheiro;389,27;4,761904762;19,4635;8,5
741;451-73-2711;C;Presidente Prudente;Normal;Masculino;alimentos e bebidas;84,83;1;4,2415;89,0715;1/14/2019;15:20;carteira eletrônica;84,83;4,761904762;4,2415;8,8
742;373-14-0504;A;Tupã;Member;Feminino;esportes e viagens;71,63;2;7,163;150,423;2/12/2019;14:33;carteira eletrônica;143,26;4,761904762;7,163;8,8
743;546-80-2899;A;Tupã;Member;Masculino;casa e estilo de vida;37,69;2;3,769;79,149;2/20/2019;15:29;carteira eletrônica;75,38;4,761904762;3,769;9,5
744;345-68-9016;C;Presidente Prudente;Member;Feminino;esportes e viagens;31,67;8;12,668;266,028;1/2/2019;16:19;cartão de crédito;253,36;4,761904762;12,668;5,6
745;390-17-5806;C;Presidente Prudente;Member;Feminino;alimentos e bebidas;38,42;1;1,921;40,341;2/2/2019;16:33;dinheiro;38,42;4,761904762;1,921;8,6
746;457-13-1708;B;Adamantina;Member;Masculino;acessórios fashions;65,23;10;32,615;684,915;1/8/2019;19:07;cartão de crédito;652,3;4,761904762;32,615;5,2
747;664-14-2882;C;Presidente Prudente;Member;Feminino;casa e estilo de vida;10,53;5;2,6325;55,2825;1/30/2019;14:43;cartão de crédito;52,65;4,761904762;2,6325;5,8
748;487-79-6868;B;Adamantina;Member;Feminino;casa e estilo de vida;12,29;9;5,5305;116,1405;3/26/2019;19:28;cartão de crédito;110,61;4,761904762;5,5305;8,0
749;314-23-4520;C;Presidente Prudente;Member;Masculino;saúde e beleza;81,23;7;28,4305;597,0405;1/15/2019;20:44;dinheiro;568,61;4,761904762;28,4305;9,0
750;210-30-7976;B;Adamantina;Member;Feminino;acessórios fashions;22,32;4;4,464;93,744;3/14/2019;11:16;carteira eletrônica;89,28;4,761904762;4,464;4,1
751;585-86-8361;A;Tupã;Normal;Feminino;alimentos e bebidas;27,28;5;6,82;143,22;2/3/2019;10:31;cartão de crédito;136,4;4,761904762;6,82;8,6
752;807-14-7833;A;Tupã;Member;Feminino;acessórios eletronicos;17,42;10;8,71;182,91;2/22/2019;12:30;carteira eletrônica;174,2;4,761904762;8,71;7,0
753;775-72-1988;B;Adamantina;Normal;Masculino;casa e estilo de vida;73,28;5;18,32;384,72;1/24/2019;15:05;carteira eletrônica;366,4;4,761904762;18,32;8,4
754;288-38-3758;C;Presidente Prudente;Member;Feminino;acessórios fashions;84,87;3;12,7305;267,3405;1/25/2019;18:30;carteira eletrônica;254,61;4,761904762;12,7305;7,4
755;652-43-6591;A;Tupã;Normal;Feminino;acessórios fashions;97,29;8;38,916;817,236;3/9/2019;13:18;cartão de crédito;778,32;4,761904762;38,916;6,2
756;785-96-0615;B;Adamantina;Member;Feminino;acessórios eletronicos;35,74;8;14,296;300,216;2/17/2019;15:28;carteira eletrônica;285,92;4,761904762;14,296;4,9
757;406-46-7107;A;Tupã;Normal;Feminino;casa e estilo de vida;96,52;6;28,956;608,076;1/11/2019;11:52;dinheiro;579,12;4,761904762;28,956;4,5
758;250-17-5703;A;Tupã;Member;Masculino;alimentos e bebidas;18,85;10;9,425;197,925;2/27/2019;18:24;carteira eletrônica;188,5;4,761904762;9,425;5,6
759;156-95-3964;A;Tupã;Normal;Feminino;alimentos e bebidas;55,39;4;11,078;232,638;3/25/2019;15:19;carteira eletrônica;221,56;4,761904762;11,078;8,0
760;842-40-8179;B;Adamantina;Member;Feminino;alimentos e bebidas;77,2;10;38,6;810,6;2/11/2019;10:38;cartão de crédito;772,0;4,761904762;38,6;5,6
761;525-09-8450;B;Adamantina;Normal;Masculino;acessórios eletronicos;72,13;10;36,065;757,365;1/31/2019;15:12;cartão de crédito;721,3;4,761904762;36,065;4,2
762;410-67-1709;A;Tupã;Member;Feminino;acessórios fashions;63,88;8;25,552;536,592;1/20/2019;17:48;carteira eletrônica;511,04;4,761904762;25,552;9,9
763;587-73-4862;A;Tupã;Member;Feminino;saúde e beleza;10,69;5;2,6725;56,1225;3/26/2019;11:07;carteira eletrônica;53,45;4,761904762;2,6725;7,6
764;787-87-2010;A;Tupã;Member;Masculino;saúde e beleza;55,5;4;11,1;233,1;1/20/2019;15:48;cartão de crédito;222,0;4,761904762;11,1;6,6
765;593-14-4239;B;Adamantina;Normal;Feminino;casa e estilo de vida;95,46;8;38,184;801,864;3/5/2019;19:40;carteira eletrônica;763,68;4,761904762;38,184;4,7
766;801-88-0346;C;Presidente Prudente;Normal;Feminino;acessórios fashions;76,06;3;11,409;239,589;1/5/2019;20:30;cartão de crédito;228,18;4,761904762;11,409;9,8
767;388-76-2555;B;Adamantina;Normal;Masculino;esportes e viagens;13,69;6;4,107;86,247;2/13/2019;13:59;dinheiro;82,14;4,761904762;4,107;6,3
768;711-31-1234;B;Adamantina;Normal;Feminino;acessórios eletronicos;95,64;4;19,128;401,688;3/16/2019;18:51;dinheiro;382,56;4,761904762;19,128;7,9
769;886-54-6089;A;Tupã;Normal;Feminino;casa e estilo de vida;11,43;6;3,429;72,009;1/15/2019;17:24;dinheiro;68,58;4,761904762;3,429;7,7
770;707-32-7409;B;Adamantina;Member;Feminino;esportes e viagens;95,54;4;19,108;401,268;2/26/2019;11:58;carteira eletrônica;382,16;4,761904762;19,108;4,5
771;759-98-4285;C;Presidente Prudente;Member;Feminino;saúde e beleza;85,87;7;30,0545;631,1445;2/27/2019;19:01;cartão de crédito;601,09;4,761904762;30,0545;8,0
772;201-63-8275;C;Presidente Prudente;Member;Feminino;esportes e viagens;67,99;7;23,7965;499,7265;2/17/2019;16:50;carteira eletrônica;475,93;4,761904762;23,7965;5,7
773;471-06-8611;C;Presidente Prudente;Normal;Feminino;alimentos e bebidas;52,42;1;2,621;55,041;2/6/2019;10:22;cartão de crédito;52,42;4,761904762;2,621;6,3
774;200-16-5952;C;Presidente Prudente;Member;Masculino;alimentos e bebidas;65,65;2;6,565;137,865;1/17/2019;16:46;dinheiro;131,3;4,761904762;6,565;6,0
775;120-54-2248;B;Adamantina;Normal;Feminino;alimentos e bebidas;28,86;5;7,215;151,515;1/22/2019;18:08;cartão de crédito;144,3;4,761904762;7,215;8,0
776;102-77-2261;C;Presidente Prudente;Member;Masculino;saúde e beleza;65,31;7;22,8585;480,0285;3/5/2019;18:02;cartão de crédito;457,17;4,761904762;22,8585;4,2
777;875-31-8302;B;Adamantina;Normal;Masculino;esportes e viagens;93,38;1;4,669;98,049;1/3/2019;13:07;dinheiro;93,38;4,761904762;4,669;9,6
778;102-06-2002;C;Presidente Prudente;Member;Masculino;esportes e viagens;25,25;5;6,3125;132,5625;3/20/2019;17:52;dinheiro;126,25;4,761904762;6,3125;6,1
779;457-94-0464;B;Adamantina;Member;Masculino;acessórios eletronicos;87,87;9;39,5415;830,3715;1/31/2019;20:32;carteira eletrônica;790,83;4,761904762;39,5415;5,6
780;629-42-4133;C;Presidente Prudente;Normal;Masculino;saúde e beleza;21,8;8;8,72;183,12;2/19/2019;19:24;dinheiro;174,4;4,761904762;8,72;8,3
781;534-53-3526;A;Tupã;Normal;Feminino;esportes e viagens;94,76;4;18,952;397,992;2/11/2019;16:06;carteira eletrônica;379,04;4,761904762;18,952;7,8
782;307-04-2070;A;Tupã;Member;Feminino;acessórios fashions;30,62;1;1,531;32,151;2/5/2019;14:14;cartão de crédito;30,62;4,761904762;1,531;4,1
783;468-99-7231;C;Presidente Prudente;Normal;Feminino;casa e estilo de vida;44,01;8;17,604;369,684;3/3/2019;17:36;dinheiro;352,08;4,761904762;17,604;8,8
784;516-77-6464;C;Presidente Prudente;Member;Feminino;saúde e beleza;10,16;5;2,54;53,34;2/24/2019;13:08;carteira eletrônica;50,8;4,761904762;2,54;4,1
785;404-91-5964;A;Tupã;Normal;Masculino;acessórios eletronicos;74,58;7;26,103;548,163;2/4/2019;16:09;cartão de crédito;522,06;4,761904762;26,103;9,0
786;886-77-9084;C;Presidente Prudente;Normal;Masculino;acessórios eletronicos;71,89;8;28,756;603,876;2/19/2019;11:33;carteira eletrônica;575,12;4,761904762;28,756;5,5
787;790-38-4466;C;Presidente Prudente;Normal;Feminino;saúde e beleza;10,99;5;2,7475;57,6975;1/23/2019;10:18;cartão de crédito;54,95;4,761904762;2,7475;9,3
788;704-10-4056;C;Presidente Prudente;Member;Masculino;saúde e beleza;60,47;3;9,0705;190,4805;1/14/2019;10:55;cartão de crédito;181,41;4,761904762;9,0705;5,6
789;497-37-6538;A;Tupã;Normal;Masculino;esportes e viagens;58,91;7;20,6185;432,9885;1/17/2019;15:15;carteira eletrônica;412,37;4,761904762;20,6185;9,7
790;651-96-5970;A;Tupã;Normal;Masculino;acessórios fashions;46,41;1;2,3205;48,7305;3/3/2019;20:06;cartão de crédito;46,41;4,761904762;2,3205;4,0
791;400-80-4065;C;Presidente Prudente;Member;Masculino;saúde e beleza;68,55;4;13,71;287,91;2/15/2019;20:21;cartão de crédito;274,2;4,761904762;13,71;9,2
792;744-16-7898;B;Adamantina;Normal;Feminino;casa e estilo de vida;97,37;10;48,685;1022,385;1/15/2019;13:48;cartão de crédito;973,7;4,761904762;48,685;4,9
793;263-12-5321;A;Tupã;Member;Masculino;acessórios eletronicos;92,6;7;32,41;680,61;2/27/2019;12:52;cartão de crédito;648,2;4,761904762;32,41;9,3
794;702-72-0487;A;Tupã;Normal;Feminino;acessórios eletronicos;46,61;2;4,661;97,881;2/26/2019;12:28;cartão de crédito;93,22;4,761904762;4,661;6,6
795;605-83-1050;B;Adamantina;Normal;Masculino;acessórios fashions;27,18;2;2,718;57,078;3/15/2019;16:26;carteira eletrônica;54,36;4,761904762;2,718;4,3
796;443-60-9639;C;Presidente Prudente;Member;Feminino;casa e estilo de vida;60,87;1;3,0435;63,9135;1/24/2019;13:24;dinheiro;60,87;4,761904762;3,0435;5,5
797;864-24-7918;A;Tupã;Member;Feminino;esportes e viagens;24,49;10;12,245;257,145;2/22/2019;15:15;dinheiro;244,9;4,761904762;12,245;8,1
798;359-94-5395;B;Adamantina;Normal;Masculino;saúde e beleza;92,78;1;4,639;97,419;3/15/2019;10:50;cartão de crédito;92,78;4,761904762;4,639;9,8
799;401-09-4232;C;Presidente Prudente;Member;Masculino;casa e estilo de vida;86,69;5;21,6725;455,1225;2/11/2019;18:38;carteira eletrônica;433,45;4,761904762;21,6725;9,4
